Open,Close,High,Low,Adj_Close,Volume,Time
0.00,104.90,105.68,104.24,104.90,104.90,"Aug 25, 1978"
0.00,105.08,105.86,104.29,105.08,105.08,"Aug 24, 1978"
0.00,104.91,105.68,104.12,104.91,104.91,"Aug 23, 1978"
0.00,104.31,104.79,103.14,104.31,104.31,"Aug 22, 1978"
0.00,103.89,105.20,103.44,103.89,103.89,"Aug 21, 1978"
0.00,104.73,105.98,104.23,104.73,104.73,"Aug 18, 1978"
0.00,105.08,106.27,104.34,105.08,105.08,"Aug 17, 1978"
0.00,104.65,105.15,103.41,104.65,104.65,"Aug 16, 1978"
0.00,103.85,104.38,102.86,103.85,103.85,"Aug 15, 1978"
0.00,103.97,104.98,103.40,103.97,103.97,"Aug 14, 1978"
0.00,103.96,104.67,102.85,103.96,103.96,"Aug 11, 1978"
0.00,103.66,105.11,103.10,103.66,103.66,"Aug 10, 1978"
0.00,104.50,105.72,103.70,104.50,104.50,"Aug 09, 1978"
0.00,104.01,104.35,102.60,104.01,104.01,"Aug 08, 1978"
0.00,103.55,104.84,103.03,103.55,103.55,"Aug 07, 1978"
0.00,103.92,104.67,102.75,103.92,103.92,"Aug 04, 1978"
0.00,103.51,105.41,102.82,103.51,103.51,"Aug 03, 1978"
0.00,102.92,103.21,100.18,102.92,102.92,"Aug 02, 1978"
0.00,100.66,101.46,99.95,100.66,100.66,"Aug 01, 1978"
0.00,100.68,101.18,99.37,100.68,100.68,"Jul 31, 1978"
0.00,100.00,100.51,98.90,100.00,100.00,"Jul 28, 1978"
0.00,99.54,100.17,98.60,99.54,99.54,"Jul 27, 1978"
99.08,99.08,99.08,99.08,99.08,99.08,"Jul 26, 1978"
0.00,98.44,98.73,97.20,98.44,98.44,"Jul 25, 1978"
0.00,97.72,98.13,96.72,97.72,97.72,"Jul 24, 1978"
0.00,97.75,98.57,97.02,97.75,97.75,"Jul 21, 1978"
0.00,98.03,99.18,97.49,98.03,98.03,"Jul 20, 1978"
0.00,98.12,98.41,96.71,98.12,98.12,"Jul 19, 1978"
0.00,96.87,97.98,96.52,96.87,96.87,"Jul 18, 1978"
0.00,97.78,98.84,97.24,97.78,97.78,"Jul 17, 1978"
0.00,97.58,97.88,95.89,97.58,97.58,"Jul 14, 1978"
0.00,96.25,96.66,95.42,96.25,96.25,"Jul 13, 1978"
0.00,96.24,96.83,95.50,96.24,96.24,"Jul 12, 1978"
0.00,95.93,96.49,94.92,95.93,95.93,"Jul 11, 1978"
0.00,95.27,95.67,94.28,95.27,95.27,"Jul 10, 1978"
0.00,94.89,95.32,94.02,94.89,94.89,"Jul 07, 1978"
0.00,94.32,94.83,93.59,94.32,94.32,"Jul 06, 1978"
0.00,94.27,95.20,93.78,94.27,94.27,"Jul 05, 1978"
0.00,95.09,95.65,94.62,95.09,95.09,"Jul 03, 1978"
0.00,95.53,95.96,94.87,95.53,95.53,"Jun 30, 1978"
0.00,95.57,96.26,95.00,95.57,95.57,"Jun 29, 1978"
0.00,95.40,95.79,94.44,95.40,95.40,"Jun 28, 1978"
0.00,94.98,95.48,93.99,94.98,94.98,"Jun 27, 1978"
0.00,94.60,96.06,94.31,94.60,94.60,"Jun 26, 1978"
0.00,95.85,96.98,95.49,95.85,95.85,"Jun 23, 1978"
0.00,96.24,96.76,95.52,96.24,96.24,"Jun 22, 1978"
0.00,96.01,96.74,95.42,96.01,96.01,"Jun 21, 1978"
0.00,96.51,97.78,96.15,96.51,96.51,"Jun 20, 1978"
0.00,97.49,97.94,96.53,97.49,97.49,"Jun 19, 1978"
0.00,97.42,98.59,97.10,97.42,97.42,"Jun 16, 1978"
0.00,98.34,99.54,97.97,98.34,98.34,"Jun 15, 1978"
0.00,99.48,100.68,98.89,99.48,99.48,"Jun 14, 1978"
0.00,99.57,99.98,98.43,99.57,99.57,"Jun 13, 1978"
0.00,99.55,100.60,99.16,99.55,99.55,"Jun 12, 1978"
0.00,99.93,100.71,99.30,99.93,99.93,"Jun 09, 1978"
0.00,100.21,101.21,99.55,100.21,100.21,"Jun 08, 1978"
0.00,100.12,100.81,99.36,100.12,100.12,"Jun 07, 1978"
0.00,100.32,101.84,99.90,100.32,100.32,"Jun 06, 1978"
0.00,99.95,100.27,97.97,99.95,99.95,"Jun 05, 1978"
0.00,98.14,98.52,97.01,98.14,98.14,"Jun 02, 1978"
0.00,97.35,97.95,96.63,97.35,97.35,"Jun 01, 1978"
0.00,97.24,97.97,96.50,97.24,97.24,"May 31, 1978"
0.00,96.86,97.23,95.95,96.86,96.86,"May 30, 1978"
0.00,96.58,97.14,96.01,96.58,96.58,"May 26, 1978"
0.00,96.80,97.80,96.30,96.80,96.80,"May 25, 1978"
0.00,97.08,97.74,96.27,97.08,97.08,"May 24, 1978"
0.00,98.05,99.17,97.53,98.05,98.05,"May 23, 1978"
0.00,99.09,99.43,97.65,99.09,99.09,"May 22, 1978"
0.00,98.12,99.06,97.42,98.12,98.12,"May 19, 1978"
0.00,98.62,100.04,98.19,98.62,98.62,"May 18, 1978"
0.00,99.60,100.32,98.63,99.60,99.60,"May 17, 1978"
0.00,99.35,100.16,98.61,99.35,99.35,"May 16, 1978"
0.00,98.76,99.11,97.40,98.76,98.76,"May 15, 1978"
0.00,98.07,98.89,97.14,98.07,98.07,"May 12, 1978"
0.00,97.20,97.47,95.60,97.20,97.20,"May 11, 1978"
0.00,95.92,96.69,95.35,95.92,95.92,"May 10, 1978"
0.00,95.90,96.68,95.33,95.90,95.90,"May 09, 1978"
0.00,96.19,97.50,95.82,96.19,96.19,"May 08, 1978"
0.00,96.53,97.44,95.56,96.53,96.53,"May 05, 1978"
0.00,95.93,96.43,94.57,95.93,95.93,"May 04, 1978"
0.00,96.26,97.61,95.84,96.26,96.26,"May 03, 1978"
0.00,97.25,98.11,96.44,97.25,97.25,"May 02, 1978"
0.00,97.67,98.30,96.41,97.67,97.67,"May 01, 1978"
0.00,96.83,97.10,95.24,96.83,96.83,"Apr 28, 1978"
0.00,95.86,96.93,95.30,95.86,95.86,"Apr 27, 1978"
0.00,96.82,97.75,95.96,96.82,96.82,"Apr 26, 1978"
0.00,96.64,97.91,96.05,96.64,96.64,"Apr 25, 1978"
0.00,95.77,96.00,94.08,95.77,95.77,"Apr 24, 1978"
0.00,94.34,95.09,93.71,94.34,94.34,"Apr 21, 1978"
0.00,94.54,95.71,93.97,94.54,94.54,"Apr 20, 1978"
0.00,93.86,94.48,92.75,93.86,93.86,"Apr 19, 1978"
0.00,93.43,94.72,92.87,93.43,93.43,"Apr 18, 1978"
0.00,94.45,95.89,93.60,94.45,94.45,"Apr 17, 1978"
0.00,92.92,93.31,91.40,92.92,92.92,"Apr 14, 1978"
0.00,90.98,91.27,89.82,90.98,90.98,"Apr 13, 1978"
0.00,90.11,90.78,89.65,90.11,90.11,"Apr 12, 1978"
0.00,90.25,90.79,89.77,90.25,90.25,"Apr 11, 1978"
0.00,90.49,90.88,89.73,90.49,90.49,"Apr 10, 1978"
0.00,90.17,90.59,89.39,90.17,90.17,"Apr 07, 1978"
0.00,89.79,90.46,89.31,89.79,89.79,"Apr 06, 1978"
0.00,89.64,89.91,88.62,89.64,89.64,"Apr 05, 1978"
0.00,88.86,89.18,88.16,88.86,88.86,"Apr 04, 1978"
0.00,88.46,89.20,88.07,88.46,88.46,"Apr 03, 1978"
0.00,89.21,89.64,88.68,89.21,89.21,"Mar 31, 1978"
0.00,89.41,89.89,88.97,89.41,89.41,"Mar 30, 1978"
0.00,89.64,90.17,89.14,89.64,89.64,"Mar 29, 1978"
0.00,89.50,89.76,88.47,89.50,89.50,"Mar 28, 1978"
0.00,88.87,89.50,88.51,88.87,88.87,"Mar 27, 1978"
0.00,89.36,89.90,88.83,89.36,89.36,"Mar 23, 1978"
0.00,89.47,90.07,88.99,89.47,89.47,"Mar 22, 1978"
0.00,89.79,91.06,89.50,89.79,89.79,"Mar 21, 1978"
0.00,90.82,91.35,90.10,90.82,90.82,"Mar 20, 1978"
0.00,90.20,90.52,89.17,90.20,90.20,"Mar 17, 1978"
0.00,89.51,89.77,88.58,89.51,89.51,"Mar 16, 1978"
0.00,89.12,89.73,88.52,89.12,89.12,"Mar 15, 1978"
0.00,89.35,89.62,88.21,89.35,89.35,"Mar 14, 1978"
0.00,88.95,89.77,88.48,88.95,88.95,"Mar 13, 1978"
0.00,88.88,89.25,87.82,88.88,88.88,"Mar 10, 1978"
0.00,87.89,88.49,87.34,87.89,87.89,"Mar 09, 1978"
0.00,87.84,88.08,86.97,87.84,87.84,"Mar 08, 1978"
0.00,87.36,87.63,86.55,87.36,87.36,"Mar 07, 1978"
0.00,86.90,87.52,86.48,86.90,86.90,"Mar 06, 1978"
0.00,87.45,87.98,86.83,87.45,87.45,"Mar 03, 1978"
0.00,87.32,87.81,86.69,87.32,87.32,"Mar 02, 1978"
0.00,87.19,87.63,86.45,87.19,87.19,"Mar 01, 1978"
0.00,87.04,87.76,86.58,87.04,87.04,"Feb 28, 1978"
0.00,87.72,88.97,87.49,87.72,87.72,"Feb 27, 1978"
0.00,88.49,88.87,87.66,88.49,88.49,"Feb 24, 1978"
0.00,87.64,87.92,86.83,87.64,87.64,"Feb 23, 1978"
0.00,87.56,88.15,87.19,87.56,87.56,"Feb 22, 1978"
0.00,87.59,88.19,87.09,87.59,87.59,"Feb 21, 1978"
0.00,87.96,88.70,87.55,87.96,87.96,"Feb 17, 1978"
0.00,88.08,88.77,87.64,88.08,88.08,"Feb 16, 1978"
0.00,88.83,89.40,88.30,88.83,88.83,"Feb 15, 1978"
0.00,89.04,89.89,88.70,89.04,89.04,"Feb 14, 1978"
0.00,89.86,90.30,89.38,89.86,89.86,"Feb 13, 1978"
0.00,90.08,90.69,89.56,90.08,90.08,"Feb 10, 1978"
0.00,90.30,90.96,89.84,90.30,90.30,"Feb 09, 1978"
0.00,90.83,91.32,90.09,90.83,90.83,"Feb 08, 1978"
0.00,90.33,90.53,89.38,90.33,90.33,"Feb 07, 1978"
0.00,89.50,89.85,88.95,89.50,89.50,"Feb 06, 1978"
0.00,89.62,90.32,89.19,89.62,89.62,"Feb 03, 1978"
0.00,90.13,90.91,89.54,90.13,90.13,"Feb 02, 1978"
0.00,89.93,90.24,88.82,89.93,89.93,"Feb 01, 1978"
0.00,89.25,89.92,88.61,89.25,89.25,"Jan 31, 1978"
0.00,89.34,89.67,88.26,89.34,89.34,"Jan 30, 1978"
0.00,88.58,89.10,88.02,88.58,88.58,"Jan 27, 1978"
0.00,88.58,89.79,88.31,88.58,88.58,"Jan 26, 1978"
0.00,89.39,89.94,88.83,89.39,89.39,"Jan 25, 1978"
0.00,89.25,89.80,88.67,89.25,89.25,"Jan 24, 1978"
0.00,89.24,90.08,88.81,89.24,89.24,"Jan 23, 1978"
0.00,89.89,90.27,89.41,89.89,89.89,"Jan 20, 1978"
0.00,90.09,91.04,89.74,90.09,90.09,"Jan 19, 1978"
0.00,90.56,90.86,89.59,90.56,90.56,"Jan 18, 1978"
0.00,89.88,90.31,89.05,89.88,89.88,"Jan 17, 1978"
0.00,89.43,90.11,88.88,89.43,89.43,"Jan 16, 1978"
0.00,89.69,90.47,89.26,89.69,89.69,"Jan 13, 1978"
0.00,89.82,90.60,89.25,89.82,89.82,"Jan 12, 1978"
0.00,89.74,90.70,89.23,89.74,89.74,"Jan 11, 1978"
0.00,90.17,91.29,89.72,90.17,90.17,"Jan 10, 1978"
0.00,90.64,91.48,89.97,90.64,90.64,"Jan 09, 1978"
0.00,91.62,92.66,91.05,91.62,91.62,"Jan 06, 1978"
0.00,92.74,94.53,92.51,92.74,92.74,"Jan 05, 1978"
0.00,93.52,94.10,92.57,93.52,93.52,"Jan 04, 1978"
0.00,93.82,95.15,93.49,93.82,93.82,"Jan 03, 1978"
0.00,95.10,95.67,94.44,95.10,95.10,"Dec 30, 1977"
0.00,94.94,95.43,94.10,94.94,94.94,"Dec 29, 1977"
0.00,94.75,95.20,93.99,94.75,94.75,"Dec 28, 1977"
0.00,94.69,95.21,94.09,94.69,94.69,"Dec 27, 1977"
0.00,94.69,94.99,93.75,94.69,94.69,"Dec 23, 1977"
0.00,93.80,94.37,93.05,93.80,93.80,"Dec 22, 1977"
0.00,93.05,93.58,92.20,93.05,93.05,"Dec 21, 1977"
0.00,92.50,93.00,91.76,92.50,92.50,"Dec 20, 1977"
0.00,92.69,93.71,92.42,92.69,92.69,"Dec 19, 1977"
0.00,93.40,94.04,92.93,93.40,93.40,"Dec 16, 1977"
0.00,93.55,94.42,93.23,93.55,93.55,"Dec 15, 1977"
0.00,94.03,94.26,92.94,94.03,94.03,"Dec 14, 1977"
0.00,93.56,94.04,92.90,93.56,93.56,"Dec 13, 1977"
0.00,93.63,94.29,93.18,93.63,93.63,"Dec 12, 1977"
0.00,93.65,94.11,92.77,93.65,93.65,"Dec 09, 1977"
0.00,92.96,93.76,92.51,92.96,92.96,"Dec 08, 1977"
0.00,92.78,93.39,92.15,92.78,92.78,"Dec 07, 1977"
0.00,92.83,94.09,92.44,92.83,92.83,"Dec 06, 1977"
0.00,94.27,95.01,93.91,94.27,94.27,"Dec 05, 1977"
0.00,94.67,95.25,94.08,94.67,94.67,"Dec 02, 1977"
0.00,94.69,95.45,94.23,94.69,94.69,"Dec 01, 1977"
0.00,94.83,95.17,93.78,94.83,94.83,"Nov 30, 1977"
0.00,94.55,96.09,94.28,94.55,94.55,"Nov 29, 1977"
0.00,96.04,96.98,95.67,96.04,96.04,"Nov 28, 1977"
0.00,96.69,97.11,95.86,96.69,96.69,"Nov 25, 1977"
0.00,96.49,96.94,95.60,96.49,96.49,"Nov 23, 1977"
0.00,96.09,96.52,95.05,96.09,96.09,"Nov 22, 1977"
0.00,95.25,95.77,94.59,95.25,95.25,"Nov 21, 1977"
0.00,95.33,95.88,94.70,95.33,95.33,"Nov 18, 1977"
0.00,95.16,95.88,94.59,95.16,95.16,"Nov 17, 1977"
0.00,95.45,96.47,95.06,95.45,95.45,"Nov 16, 1977"
0.00,95.93,96.47,94.73,95.93,95.93,"Nov 15, 1977"
0.00,95.32,96.38,94.91,95.32,95.32,"Nov 14, 1977"
0.00,95.98,96.49,95.10,95.98,95.98,"Nov 11, 1977"
0.00,94.71,95.10,92.69,94.71,94.71,"Nov 10, 1977"
0.00,92.98,93.27,92.01,92.98,92.98,"Nov 09, 1977"
0.00,92.46,92.97,91.82,92.46,92.46,"Nov 08, 1977"
0.00,92.29,92.70,91.32,92.29,92.29,"Nov 07, 1977"
0.00,91.58,91.97,90.72,91.58,91.58,"Nov 04, 1977"
0.00,90.76,91.18,90.01,90.76,90.76,"Nov 03, 1977"
0.00,90.71,91.59,90.29,90.71,90.71,"Nov 02, 1977"
0.00,91.35,92.19,91.00,91.35,91.35,"Nov 01, 1977"
0.00,92.34,93.03,91.85,92.34,92.34,"Oct 31, 1977"
0.00,92.61,93.13,91.88,92.61,92.61,"Oct 28, 1977"
0.00,92.34,93.15,91.54,92.34,92.34,"Oct 27, 1977"
0.00,92.10,92.46,90.44,92.10,92.10,"Oct 26, 1977"
0.00,91.00,91.71,90.20,91.00,91.00,"Oct 25, 1977"
0.00,91.63,92.62,91.36,91.63,91.63,"Oct 24, 1977"
0.00,92.32,92.99,91.80,92.32,92.32,"Oct 21, 1977"
0.00,92.67,93.12,91.60,92.67,92.67,"Oct 20, 1977"
0.00,92.38,93.71,92.07,92.38,92.38,"Oct 19, 1977"
0.00,93.46,94.19,93.01,93.46,93.46,"Oct 18, 1977"
0.00,93.47,94.03,92.87,93.47,93.47,"Oct 17, 1977"
0.00,93.56,94.19,92.88,93.56,93.56,"Oct 14, 1977"
0.00,93.46,94.32,92.89,93.46,93.46,"Oct 13, 1977"
0.00,94.04,94.82,93.40,94.04,94.04,"Oct 12, 1977"
0.00,94.93,95.97,94.73,94.93,94.93,"Oct 11, 1977"
0.00,95.75,96.15,95.32,95.75,95.75,"Oct 10, 1977"
0.00,95.97,96.51,95.48,95.97,95.97,"Oct 07, 1977"
0.00,96.05,96.45,95.30,96.05,96.05,"Oct 06, 1977"
0.00,95.68,96.36,95.20,95.68,95.68,"Oct 05, 1977"
0.00,96.03,97.27,95.73,96.03,96.03,"Oct 04, 1977"
0.00,96.74,97.11,95.86,96.74,96.74,"Oct 03, 1977"
0.00,96.53,96.85,95.66,96.53,96.53,"Sep 30, 1977"
0.00,95.85,96.28,95.09,95.85,95.85,"Sep 29, 1977"
0.00,95.31,95.91,94.73,95.31,95.31,"Sep 28, 1977"
0.00,95.24,96.01,94.76,95.24,95.24,"Sep 27, 1977"
0.00,95.38,95.68,94.44,95.38,95.38,"Sep 26, 1977"
0.00,95.04,95.69,94.60,95.04,95.04,"Sep 23, 1977"
0.00,95.09,95.61,94.51,95.09,95.09,"Sep 22, 1977"
0.00,95.10,96.52,94.83,95.10,95.10,"Sep 21, 1977"
0.00,95.89,96.29,95.23,95.89,95.89,"Sep 20, 1977"
0.00,95.85,96.59,95.46,95.85,95.85,"Sep 19, 1977"
0.00,96.48,97.30,96.05,96.48,96.48,"Sep 16, 1977"
0.00,96.80,97.31,96.15,96.80,96.80,"Sep 15, 1977"
0.00,96.55,96.88,95.66,96.55,96.55,"Sep 14, 1977"
0.00,96.09,96.56,95.48,96.09,96.09,"Sep 13, 1977"
0.00,96.03,96.64,95.37,96.03,96.03,"Sep 12, 1977"
0.00,96.37,97.10,95.97,96.37,96.37,"Sep 09, 1977"
0.00,97.28,98.43,97.01,97.28,97.28,"Sep 08, 1977"
0.00,98.01,98.38,97.33,98.01,98.01,"Sep 07, 1977"
0.00,97.71,98.13,96.93,97.71,97.71,"Sep 06, 1977"
0.00,97.45,97.76,96.51,97.45,97.45,"Sep 02, 1977"
0.00,96.83,97.54,96.35,96.83,96.83,"Sep 01, 1977"
0.00,96.77,97.00,95.59,96.77,96.77,"Aug 31, 1977"
0.00,96.38,97.55,96.04,96.38,96.38,"Aug 30, 1977"
0.00,96.92,97.25,95.93,96.92,96.92,"Aug 29, 1977"
0.00,96.06,96.42,95.04,96.06,96.06,"Aug 26, 1977"
0.00,96.15,97.18,95.81,96.15,96.15,"Aug 25, 1977"
0.00,97.23,97.99,96.77,97.23,97.23,"Aug 24, 1977"
0.00,97.62,98.52,97.18,97.62,97.62,"Aug 23, 1977"
0.00,97.79,98.29,96.84,97.79,97.79,"Aug 22, 1977"
0.00,97.51,98.29,96.78,97.51,97.51,"Aug 19, 1977"
0.00,97.68,98.69,97.21,97.68,97.68,"Aug 18, 1977"
0.00,97.74,98.40,97.12,97.74,97.74,"Aug 17, 1977"
0.00,97.73,98.60,97.35,97.73,97.73,"Aug 16, 1977"
0.00,98.18,98.56,97.14,98.18,98.18,"Aug 15, 1977"
0.00,97.88,98.51,97.31,97.88,97.88,"Aug 12, 1977"
0.00,98.16,99.45,97.90,98.16,98.16,"Aug 11, 1977"
0.00,98.92,99.06,97.67,98.92,98.92,"Aug 10, 1977"
0.00,98.05,98.63,97.48,98.05,98.05,"Aug 09, 1977"
0.00,97.99,98.86,97.68,97.99,97.99,"Aug 08, 1977"
0.00,98.76,99.44,98.31,98.76,98.76,"Aug 05, 1977"
0.00,98.74,99.19,97.79,98.74,98.74,"Aug 04, 1977"
0.00,98.37,98.86,97.53,98.37,98.37,"Aug 03, 1977"
0.00,98.50,99.27,98.14,98.50,98.50,"Aug 02, 1977"
0.00,99.12,99.84,98.46,99.12,99.12,"Aug 01, 1977"
0.00,98.85,99.21,97.71,98.85,98.85,"Jul 29, 1977"
0.00,98.79,99.36,97.78,98.79,98.79,"Jul 28, 1977"
0.00,98.64,100.29,98.31,98.64,98.64,"Jul 27, 1977"
0.00,100.27,100.92,99.72,100.27,100.27,"Jul 26, 1977"
0.00,100.85,101.85,100.46,100.85,100.85,"Jul 25, 1977"
0.00,101.67,102.28,101.02,101.67,101.67,"Jul 22, 1977"
0.00,101.59,102.19,100.85,101.59,101.59,"Jul 21, 1977"
0.00,101.73,102.57,101.14,101.73,101.73,"Jul 20, 1977"
0.00,101.79,102.17,100.68,101.79,101.79,"Jul 19, 1977"
0.00,100.95,101.40,99.94,100.95,100.95,"Jul 18, 1977"
0.00,100.18,100.68,99.28,100.18,100.18,"Jul 15, 1977"
0.00,99.59,99.99,98.83,99.59,99.59,"Jul 13, 1977"
0.00,99.45,100.01,98.81,99.45,99.45,"Jul 12, 1977"
0.00,99.55,100.16,98.90,99.55,99.55,"Jul 11, 1977"
0.00,99.79,100.62,99.37,99.79,99.79,"Jul 08, 1977"
0.00,99.93,100.30,99.12,99.93,99.93,"Jul 07, 1977"
0.00,99.58,100.41,99.20,99.58,99.58,"Jul 06, 1977"
0.00,100.09,100.72,99.62,100.09,100.09,"Jul 05, 1977"
0.00,100.10,100.76,99.63,100.10,100.10,"Jul 01, 1977"
0.00,100.48,100.88,99.68,100.48,100.48,"Jun 30, 1977"
0.00,100.11,100.49,99.30,100.11,100.11,"Jun 29, 1977"
0.00,100.14,101.36,99.87,100.14,100.14,"Jun 28, 1977"
0.00,100.98,101.63,100.47,100.98,100.98,"Jun 27, 1977"
0.00,101.19,101.65,100.41,101.19,101.19,"Jun 24, 1977"
0.00,100.62,101.10,99.88,100.62,100.62,"Jun 23, 1977"
0.00,100.46,101.07,99.90,100.46,100.46,"Jun 22, 1977"
0.00,100.74,101.41,100.16,100.74,100.74,"Jun 21, 1977"
0.00,100.42,100.76,99.56,100.42,100.42,"Jun 20, 1977"
0.00,99.97,100.47,99.34,99.97,99.97,"Jun 17, 1977"
0.00,99.85,100.33,98.91,99.85,99.85,"Jun 16, 1977"
0.00,99.61,100.31,99.12,99.61,99.61,"Jun 15, 1977"
0.00,99.86,100.12,98.76,99.86,99.86,"Jun 14, 1977"
0.00,98.74,99.21,98.06,98.74,98.74,"Jun 13, 1977"
0.00,98.46,98.86,97.68,98.46,98.46,"Jun 10, 1977"
0.00,98.14,98.62,97.51,98.14,98.14,"Jun 09, 1977"
0.00,98.20,98.75,97.49,98.20,98.20,"Jun 08, 1977"
0.00,97.73,98.01,96.60,97.73,97.73,"Jun 07, 1977"
0.00,97.23,98.26,96.89,97.23,97.23,"Jun 06, 1977"
0.00,97.69,98.12,96.55,97.69,97.69,"Jun 03, 1977"
0.00,96.74,97.53,96.23,96.74,96.74,"Jun 02, 1977"
0.00,96.93,97.27,95.89,96.93,96.93,"Jun 01, 1977"
0.00,96.12,96.75,95.52,96.12,96.12,"May 31, 1977"
0.00,96.27,97.26,95.92,96.27,96.27,"May 27, 1977"
0.00,97.01,97.47,96.20,97.01,97.01,"May 26, 1977"
0.00,96.77,98.14,96.50,96.77,96.77,"May 25, 1977"
0.00,97.67,98.25,97.00,97.67,97.67,"May 24, 1977"
0.00,98.15,99.35,97.88,98.15,98.15,"May 23, 1977"
0.00,99.45,100.12,98.91,99.45,99.45,"May 20, 1977"
0.00,99.88,100.74,99.49,99.88,99.88,"May 19, 1977"
0.00,100.30,100.93,99.58,100.30,100.30,"May 18, 1977"
0.00,99.77,100.11,98.76,99.77,99.77,"May 17, 1977"
0.00,99.47,99.98,98.79,99.47,99.47,"May 16, 1977"
0.00,99.03,99.52,98.37,99.03,99.03,"May 13, 1977"
0.00,98.73,99.25,97.91,98.73,98.73,"May 12, 1977"
0.00,98.78,99.77,98.40,98.78,98.78,"May 11, 1977"
0.00,99.47,100.09,98.82,99.47,99.47,"May 10, 1977"
0.00,99.18,99.78,98.66,99.18,99.18,"May 09, 1977"
0.00,99.49,100.20,98.95,99.49,99.49,"May 06, 1977"
0.00,100.11,100.79,99.28,100.11,100.11,"May 05, 1977"
0.00,99.96,100.56,98.90,99.96,99.96,"May 04, 1977"
0.00,99.43,99.96,98.72,99.43,99.43,"May 03, 1977"
0.00,98.93,99.26,97.97,98.93,98.93,"May 02, 1977"
0.00,98.44,98.87,97.58,98.44,98.44,"Apr 29, 1977"
0.00,98.20,98.77,97.47,98.20,98.20,"Apr 28, 1977"
0.00,97.96,98.47,96.90,97.96,97.96,"Apr 27, 1977"
0.00,97.11,97.94,96.53,97.11,97.11,"Apr 26, 1977"
0.00,97.15,98.32,96.54,97.15,97.15,"Apr 25, 1977"
0.00,98.44,99.67,98.08,98.44,98.44,"Apr 22, 1977"
0.00,99.75,101.20,99.35,99.75,99.75,"Apr 21, 1977"
0.00,100.40,100.98,99.49,100.40,100.40,"Apr 20, 1977"
0.00,100.07,100.81,99.58,100.07,100.07,"Apr 19, 1977"
0.00,100.54,101.36,100.09,100.54,100.54,"Apr 18, 1977"
0.00,101.04,101.63,100.35,101.04,101.04,"Apr 15, 1977"
0.00,101.00,102.07,100.42,101.00,101.00,"Apr 14, 1977"
0.00,100.16,100.72,99.02,100.16,100.16,"Apr 13, 1977"
0.00,100.15,100.58,98.97,100.15,100.15,"Apr 12, 1977"
0.00,98.88,99.37,98.08,98.88,98.88,"Apr 11, 1977"
0.00,98.35,98.65,97.48,98.35,98.35,"Apr 07, 1977"
0.00,97.91,98.61,97.45,97.91,97.91,"Apr 06, 1977"
0.00,98.01,98.60,97.43,98.01,98.01,"Apr 05, 1977"
0.00,98.23,99.50,97.98,98.23,98.23,"Apr 04, 1977"
0.00,99.21,99.57,98.38,99.21,99.21,"Apr 01, 1977"
0.00,98.42,99.14,97.80,98.42,98.42,"Mar 31, 1977"
0.00,98.54,99.99,98.18,98.54,98.54,"Mar 30, 1977"
0.00,99.69,100.12,98.95,99.69,99.69,"Mar 29, 1977"
0.00,99.00,99.54,98.35,99.00,99.00,"Mar 28, 1977"
0.00,99.06,100.05,98.71,99.06,99.06,"Mar 25, 1977"
0.00,99.70,100.60,99.26,99.70,99.70,"Mar 24, 1977"
0.00,100.20,101.42,99.88,100.20,100.20,"Mar 23, 1977"
0.00,101.00,101.58,100.35,101.00,101.00,"Mar 22, 1977"
0.00,101.31,102.13,100.92,101.31,101.31,"Mar 21, 1977"
0.00,101.86,102.61,101.39,101.86,101.86,"Mar 18, 1977"
0.00,102.08,102.58,101.28,102.08,102.08,"Mar 17, 1977"
0.00,102.17,102.70,101.52,102.17,102.17,"Mar 16, 1977"
0.00,101.98,102.61,101.34,101.98,101.98,"Mar 15, 1977"
0.00,101.42,101.75,100.24,101.42,101.42,"Mar 14, 1977"
0.00,100.65,101.37,100.14,100.65,100.65,"Mar 11, 1977"
0.00,100.67,100.96,99.49,100.67,100.67,"Mar 10, 1977"
0.00,100.10,100.89,99.63,100.10,100.10,"Mar 09, 1977"
0.00,100.87,101.85,100.48,100.87,100.87,"Mar 08, 1977"
0.00,101.25,101.77,100.64,101.25,101.25,"Mar 07, 1977"
0.00,101.20,101.67,100.52,101.20,101.20,"Mar 04, 1977"
0.00,100.88,101.28,100.01,100.88,100.88,"Mar 03, 1977"
0.00,100.39,101.24,99.97,100.39,100.39,"Mar 02, 1977"
0.00,100.66,101.03,99.65,100.66,100.66,"Mar 01, 1977"
0.00,99.82,100.06,98.91,99.82,99.82,"Feb 28, 1977"
0.00,99.48,100.02,98.82,99.48,99.48,"Feb 25, 1977"
0.00,99.60,100.42,99.18,99.60,99.60,"Feb 24, 1977"
0.00,100.19,100.95,99.78,100.19,100.19,"Feb 23, 1977"
0.00,100.49,101.22,99.94,100.49,100.49,"Feb 22, 1977"
0.00,100.49,101.13,99.95,100.49,100.49,"Feb 18, 1977"
0.00,100.92,101.76,100.43,100.92,100.92,"Feb 17, 1977"
0.00,101.50,102.22,100.68,101.50,101.50,"Feb 16, 1977"
0.00,101.04,101.67,100.35,101.04,101.04,"Feb 15, 1977"
0.00,100.74,101.06,99.51,100.74,100.74,"Feb 14, 1977"
0.00,100.22,101.18,99.74,100.22,100.22,"Feb 11, 1977"
0.00,100.82,101.51,100.16,100.82,100.82,"Feb 10, 1977"
0.00,100.73,101.88,100.12,100.73,100.73,"Feb 09, 1977"
